hamburger,1,32.6,6.04,Shupersal-Shelly_Ziv
hamburger,2,24.3,6.544,Shupersal-Shelly_Ziv
apple,0,9.9,9.9,Shupersal-Shelly_Ziv
apple,1,12.9,12.9,Shupersal-Shelly_Ziv
apple,2,13.9,13.9,Shupersal-Shelly_Ziv
fats remover,0,10.0,1.33,Shupersal-Shelly_Ziv
fats remover,1,10.0,1.33,Shupersal-Shelly_Ziv
fats remover,2,15.0,15.0,Shupersal-Shelly_Ziv
deodorant,0,17.6233333333,12.107,Shupersal-Shelly_Ziv
deodorant,1,14.55,27.15875,Shupersal-Shelly_Ziv
deodorant,2,29.99,52.552,Shupersal-Shelly_Ziv
Dish soap,0,8.21428571429,1.15428571429,Shupersal-Shelly_Ziv
Dish soap,1,12.2666666667,2.01333333333,Shupersal-Shelly_Ziv
Dish soap,2,10.0,10.0,Shupersal-Shelly_Ziv
pepper,0,10.9,10.9,Shupersal-Shelly_Ziv
pepper,1,11.9,11.9,Shupersal-Shelly_Ziv
pepper,2,13.9,13.9,Shupersal-Shelly_Ziv
lettuce,0,10.74,3.67,Shupersal-Shelly_Ziv
lettuce,1,8.22,8.22,Shupersal-Shelly_Ziv
lettuce,2,12.75,12.75,Shupersal-Shelly_Ziv
milk,0,5.6875,3.862,Shupersal-Shelly_Ziv
milk,1,13.3,6.8925,Shupersal-Shelly_Ziv
milk,2,8.34857142857,8.07714285714,Shupersal-Shelly_Ziv
white cheese,0,5.75294117647,1.85411764706,Shupersal-Shelly_Ziv
white cheese,1,12.5466666667,5.414,Shupersal-Shelly_Ziv
white cheese,2,38.5,38.5,Shupersal-Shelly_Ziv
toothpaste,0,14.6071428571,13.2164285714,Shupersal-Shelly_Ziv
toothpaste,1,17.5125,27.175,Shupersal-Shelly_Ziv
toothpaste,2,23.3,46.6,Shupersal-Shelly_Ziv
coconut cream,0,7.23333333333,1.81333333333,Shupersal-Shelly_Ziv
coconut cream,1,9.82,2.72,Shupersal-Shelly_Ziv
coconut cream,2,19.7,19.7,Shupersal-Shelly_Ziv
peanut snack,0,10.6333333333,5.73666666667,Shupersal-Shelly_Ziv
peanut snack,1,4.27692307692,7.57,Shupersal-Shelly_Ziv
peanut snack,2,19.925,9.0225,Shupersal-Shelly_Ziv
tomato,0,6.9,6.9,Shupersal-Shelly_Ziv
tomato,1,6.9,6.9,Shupersal-Shelly_Ziv
tomato,2,10.9,10.9,Shupersal-Shelly_Ziv
coffee,0,15.6666666667,8.98888888889,Shupersal-Shelly_Ziv
coffee,1,29.9,13.8307692308,Shupersal-Shelly_Ziv
coffee,2,20.6294117647,28.3729411765,Shupersal-Shelly_Ziv
oil,0,10.0,6.67,Shupersal-Shelly_Ziv
oil,1,14.5666666667,8.72,Shupersal-Shelly_Ziv
oil,2,15.9,15.9,Shupersal-Shelly_Ziv
tampons,0,23.0125,23.0125,Shupersal-Shelly_Ziv
tampons,1,31.1,31.1,Shupersal-Shelly_Ziv
tampons,2,36.6666666667,36.6666666667,Shupersal-Shelly_Ziv
yellow cheese,0,17.5833333333,6.88958333333,Shupersal-Shelly_Ziv
yellow cheese,1,38.1571428571,38.1571428571,Shupersal-Shelly_Ziv
yellow cheese,2,62.5,62.5,Shupersal-Shelly_Ziv
toilet paper,0,27.5833333333,4.39833333333,Shupersal-Shelly_Ziv
toilet paper,1,38.7571428571,8.15571428571,Shupersal-Shelly_Ziv
toilet paper,2,16.65,16.65,Shupersal-Shelly_Ziv
bleach,0,9.51428571429,2.29285714286,Shupersal-Shelly_Ziv
bleach,1,13.12,2.642,Shupersal-Shelly_Ziv
bleach,2,10.2,20.4,Shupersal-Shelly_Ziv
pasta,0,7.39166666667,1.55666666667,Shupersal-Shelly_Ziv
pasta,1,16.225,4.164375,Shupersal-Shelly_Ziv
pasta,2,12.525,10.2275,Shupersal-Shelly_Ziv
fabric softener,0,11.225,1.33,Shupersal-Shelly_Ziv
fabric softener,1,19.9533333333,4.41133333333,Shupersal-Shelly_Ziv
fabric softener,2,15.725,15.725,Shupersal-Shelly_Ziv
bread,0,13.6048780488,2.45048780488,Shupersal-Shelly_Ziv
bread,1,4.62761904762,3.39047619048,Shupersal-Shelly_Ziv
bread,2,13.95,13.4583333333,Shupersal-Shelly_Ziv
cabbage,0,4.5,4.5,Shupersal-Shelly_Ziv
cabbage,1,5.9,5.9,Shupersal-Shelly_Ziv
cabbage,2,6.9,6.9,Shupersal-Shelly_Ziv
onion,0,5.9,5.9,Shupersal-Shelly_Ziv
onion,1,6.9,6.9,Shupersal-Shelly_Ziv
onion,2,15.0,15.0,Shupersal-Shelly_Ziv
potato,0,4.9,4.9,Shupersal-Shelly_Ziv
potato,1,6.7,6.7,Shupersal-Shelly_Ziv
potato,2,13.9,13.9,Shupersal-Shelly_Ziv
garbage bag,0,11.6666666667,11.6666666667,Shupersal-Shelly_Ziv
garbage bag,1,22.925,22.925,Shupersal-Shelly_Ziv
garbage bag,2,28.8666666667,28.8666666667,Shupersal-Shelly_Ziv
frozen ,0,19.4454545455,2.65818181818,Shupersal-Shelly_Ziv
frozen ,1,26.1833333333,3.455,Shupersal-Shelly_Ziv
frozen ,2,22.3,22.3,Shupersal-Shelly_Ziv
bag,0,9.0,9.0,Shupersal-Shelly_Ziv
bag,1,11.2,11.2,Shupersal-Shelly_Ziv
bag,2,14.675,14.675,Shupersal-Shelly_Ziv
stain remover,0,15.0,2.06333333333,Shupersal-Shelly_Ziv
stain remover,1,27.9,9.3,Shupersal-Shelly_Ziv
stain remover,2,14.9,11.92,Shupersal-Shelly_Ziv
hamburger,0,40.0,5.33,Shupersal-Shelly_Keler
hamburger,1,23.9,6.21666666667,Shupersal-Shelly_Keler
hamburger,2,13.9,13.9,Shupersal-Shelly_Keler
apple,0,9.9,9.9,Shupersal-Shelly_Keler
apple,1,12.9,12.9,Shupersal-Shelly_Keler
apple,2,13.9,13.9,Shupersal-Shelly_Keler
fats remover,0,10.0,1.33,Shupersal-Shelly_Keler
fats remover,1,10.0,1.33,Shupersal-Shelly_Keler
fats remover,2,15.0,15.0,Shupersal-Shelly_Keler
deodorant,0,14.3272727273,11.1793939394,Shupersal-Shelly_Keler
deodorant,1,20.6333333333,35.0922222222,Shupersal-Shelly_Keler
deodorant,2,33.25,61.8125,Shupersal-Shelly_Keler
Dish soap,0,8.43333333333,1.17,Shupersal-Shelly_Keler
Dish soap,1,12.2666666667,2.01333333333,Shupersal-Shelly_Keler
Dish soap,2,10.0,10.0,Shupersal-Shelly_Keler
pepper,0,10.9,10.9,Shupersal-Shelly_Keler
pepper,1,11.9,11.9,Shupersal-Shelly_Keler
pepper,2,13.9,13.9,Shupersal-Shelly_Keler
lettuce,0,10.74,3.67,Shupersal-Shelly_Keler
lettuce,1,8.22,8.22,Shupersal-Shelly_Keler
lettuce,2,12.24,12.24,Shupersal-Shelly_Keler
milk,0,5.92368421053,3.79263157895,Shupersal-Shelly_Keler
milk,1,12.95,6.59625,Shupersal-Shelly_Keler
milk,2,8.43272727273,8.17363636364,Shupersal-Shelly_Keler
white cheese,0,5.75294117647,1.85411764706,Shupersal-Shelly_Keler
white cheese,1,13.8411764706,5.18352941176,Shupersal-Shelly_Keler
white cheese,2,41.2,41.2,Shupersal-Shelly_Keler
toothpaste,0,13.9090909091,11.6763636364,Shupersal-Shelly_Keler
toothpaste,1,18.9,27.5177777778,Shupersal-Shelly_Keler
toothpaste,2,23.3,46.6,Shupersal-Shelly_Keler
coconut cream,0,10.075,2.52,Shupersal-Shelly_Keler
coconut cream,1,8.8,3.52,Shupersal-Shelly_Keler
coconut cream,2,19.9,19.9,Shupersal-Shelly_Keler
peanut snack,0,10.6333333333,5.73666666667,Shupersal-Shelly_Keler
peanut snack,1,4.00909090909,7.20363636364,Shupersal-Shelly_Keler
peanut snack,2,20.4666666667,9.48666666667,Shupersal-Shelly_Keler
tomato,0,6.9,6.9,Shupersal-Shelly_Keler
tomato,1,10.9,10.9,Shupersal-Shelly_Keler
tomato,2,10.9,10.9,Shupersal-Shelly_Keler
coffee,0,15.3625,9.19458333333,Shupersal-Shelly_Keler
coffee,1,31.64,15.146,Shupersal-Shelly_Keler
coffee,2,18.7916666667,29.5016666667,Shupersal-Shelly_Keler
oil,0,10.0,5.0,Shupersal-Shelly_Keler
oil,1,14.5666666667,8.72,Shupersal-Shelly_Keler
oil,2,15.35,15.35,Shupersal-Shelly_Keler
tampons,0,23.0571428571,23.0571428571,Shupersal-Shelly_Keler
tampons,1,31.1,31.1,Shupersal-Shelly_Keler
tampons,2,35.9,35.9,Shupersal-Shelly_Keler
yellow cheese,0,18.2291666667,6.94708333333,Shupersal-Shelly_Keler
yellow cheese,1,37.975,37.975,Shupersal-Shelly_Keler
yellow cheese,2,63.0,63.0,Shupersal-Shelly_Keler
toilet paper,0,27.72,4.34,Shupersal-Shelly_Keler
toilet paper,1,38.7571428571,8.15571428571,Shupersal-Shelly_Keler
toilet paper,2,16.9,16.9,Shupersal-Shelly_Keler
bleach,0,9.16,2.168,Shupersal-Shelly_Keler
bleach,1,12.38,2.798,Shupersal-Shelly_Keler
bleach,2,10.2,20.4,Shupersal-Shelly_Keler
pasta,0,6.9375,1.3996875,Shupersal-Shelly_Keler
pasta,1,13.0923076923,4.48230769231,Shupersal-Shelly_Keler
pasta,2,19.3,4.827,Shupersal-Shelly_Keler
fabric softener,0,11.225,1.33,Shupersal-Shelly_Keler
fabric softener,1,19.9533333333,4.41133333333,Shupersal-Shelly_Keler
fabric softener,2,15.725,15.725,Shupersal-Shelly_Keler
bread,0,13.9283018868,2.62150943396,Shupersal-Shelly_Keler
bread,1,4.25444444444,2.81111111111,Shupersal-Shelly_Keler
bread,2,12.26,11.67,Shupersal-Shelly_Keler
cabbage,0,4.5,4.5,Shupersal-Shelly_Keler
cabbage,1,5.9,5.9,Shupersal-Shelly_Keler
cabbage,2,12.9,12.9,Shupersal-Shelly_Keler
onion,0,5.9,5.9,Shupersal-Shelly_Keler
onion,1,6.9,6.9,Shupersal-Shelly_Keler
onion,2,15.0,15.0,Shupersal-Shelly_Keler
potato,0,4.9,4.9,Shupersal-Shelly_Keler
potato,1,6.7,6.7,Shupersal-Shelly_Keler
potato,2,13.9,13.9,Shupersal-Shelly_Keler
garbage bag,0,11.6666666667,11.6666666667,Shupersal-Shelly_Keler
garbage bag,1,22.2666666667,22.2666666667,Shupersal-Shelly_Keler
garbage bag,2,28.8666666667,28.8666666667,Shupersal-Shelly_Keler
frozen ,0,19.22,2.653,Shupersal-Shelly_Keler
frozen ,1,26.66,3.55,Shupersal-Shelly_Keler
frozen ,2,22.3,22.3,Shupersal-Shelly_Keler
bag,0,11.2,11.2,Shupersal-Shelly_Keler
bag,1,12.1,12.1,Shupersal-Shelly_Keler
bag,2,14.675,14.675,Shupersal-Shelly_Keler
stain remover,0,15.72,2.04,Shupersal-Shelly_Keler
stain remover,1,28.75,9.5825,Shupersal-Shelly_Keler
stain remover,2,14.9,11.92,Shupersal-Shelly_Keler
hamburger,0,12.9,2.58,Yesh_Hanita
hamburger,1,35.9,4.79,Yesh_Hanita
hamburger,2,21.6,4.92,Yesh_Hanita
apple,0,8.9,8.9,Yesh_Hanita
apple,1,8.9,8.9,Yesh_Hanita
apple,2,14.9,14.9,Yesh_Hanita
deodorant,0,12.3285714286,6.16571428571,Yesh_Hanita
deodorant,1,20.1857142857,17.4985714286,Yesh_Hanita
deodorant,2,19.9,39.8,Yesh_Hanita
Dish soap,0,9.9,1.678,Yesh_Hanita
Dish soap,1,19.9,4.98,Yesh_Hanita
Dish soap,2,14.0666666667,12.185,Yesh_Hanita
pepper,0,7.9,7.9,Yesh_Hanita
pepper,1,9.9,9.9,Yesh_Hanita
pepper,2,9.9,9.9,Yesh_Hanita
milk,0,5.26666666667,2.79555555556,Yesh_Hanita
milk,1,6.96785714286,6.76571428571,Yesh_Hanita
milk,2,12.2571428571,7.14,Yesh_Hanita
yellow cheese,0,19.9,5.255,Yesh_Hanita
yellow cheese,1,29.1,6.022,Yesh_Hanita
yellow cheese,2,15.4,7.7,Yesh_Hanita
toothpaste,0,10.6142857143,5.97857142857,Yesh_Hanita
toothpaste,1,11.5,15.454,Yesh_Hanita
toothpaste,2,20.7333333333,22.9433333333,Yesh_Hanita
coconut cream,0,7.1,1.78,Yesh_Hanita
coconut cream,1,11.4,2.215,Yesh_Hanita
coconut cream,2,14.9,9.93,Yesh_Hanita
peanut snack,0,18.1,6.25,Yesh_Hanita
peanut snack,1,3.7,7.458,Yesh_Hanita
peanut snack,2,24.2,8.07,Yesh_Hanita
coffee,0,16.4416666667,8.2775,Yesh_Hanita
coffee,1,29.3384615385,14.3861538462,Yesh_Hanita
coffee,2,15.9,31.8,Yesh_Hanita
oil,0,17.2,8.6,Yesh_Hanita
oil,1,15.5,15.5,Yesh_Hanita
oil,2,16.55,16.55,Yesh_Hanita
tampons,0,17.9,17.9,Yesh_Hanita
tampons,1,23.9,23.9,Yesh_Hanita
tampons,2,28.6,28.6,Yesh_Hanita
white cheese,0,6.89375,2.238125,Yesh_Hanita
white cheese,1,21.425,3.335,Yesh_Hanita
white cheese,2,13.1714285714,4.96714285714,Yesh_Hanita
toilet paper,0,36.2333333333,5.30833333333,Yesh_Hanita
toilet paper,1,16.9,16.9,Yesh_Hanita
toilet paper,2,29.9,29.9,Yesh_Hanita
bleach,0,6.9,1.73,Yesh_Hanita
bleach,1,13.8333333333,1.84666666667,Yesh_Hanita
bleach,2,8.9,17.8,Yesh_Hanita
pasta,0,6.05652173913,1.27130434783,Yesh_Hanita
pasta,1,13.68,4.29,Yesh_Hanita
pasta,2,19.9,4.98,Yesh_Hanita
fabric softener,0,15.1222222222,2.98555555556,Yesh_Hanita
fabric softener,1,20.68,4.91933333333,Yesh_Hanita
fabric softener,2,15.9,15.9,Yesh_Hanita
bread,0,9.49,1.673,Yesh_Hanita
bread,1,15.53125,2.551875,Yesh_Hanita
bread,2,12.075,11.3825,Yesh_Hanita
potato,0,3.9,3.9,Yesh_Hanita
potato,1,4.9,4.9,Yesh_Hanita
potato,2,14.9,14.9,Yesh_Hanita
garbage bag,0,14.4,14.4,Yesh_Hanita
garbage bag,1,18.4,18.4,Yesh_Hanita
garbage bag,2,22.9,22.9,Yesh_Hanita
frozen ,0,19.9,2.49,Yesh_Hanita
frozen ,1,20.0,2.5,Yesh_Hanita
frozen ,2,19.9,3.32,Yesh_Hanita
bag,0,4.9,4.9,Yesh_Hanita
bag,1,9.9,9.9,Yesh_Hanita
bag,2,12.9,12.9,Yesh_Hanita
stain remover,0,19.9,2.12,Yesh_Hanita
stain remover,1,28.2333333333,8.49666666667,Yesh_Hanita
stain remover,2,32.9,24.37,Yesh_Hanita
hamburger,0,43.2666666667,5.83333333333,Shupersal-Shelly_Vardia
hamburger,1,24.4,6.685,Shupersal-Shelly_Vardia
hamburger,2,13.9,13.9,Shupersal-Shelly_Vardia
apple,0,9.9,9.9,Shupersal-Shelly_Vardia
apple,1,12.9,12.9,Shupersal-Shelly_Vardia
apple,2,13.9,13.9,Shupersal-Shelly_Vardia
fats remover,0,10.0,1.33,Shupersal-Shelly_Vardia
fats remover,1,10.0,1.33,Shupersal-Shelly_Vardia
fats remover,2,15.0,15.0,Shupersal-Shelly_Vardia
deodorant,0,12.92,10.558,Shupersal-Shelly_Vardia
deodorant,1,21.9333333333,18.8583333333,Shupersal-Shelly_Vardia
deodorant,2,27.2625,48.50875,Shupersal-Shelly_Vardia
Dish soap,0,8.21428571429,1.15428571429,Shupersal-Shelly_Vardia
Dish soap,1,12.22,2.032,Shupersal-Shelly_Vardia
Dish soap,2,10.0,10.0,Shupersal-Shelly_Vardia
coffee,0,16.8615384615,9.99769230769,Shupersal-Shelly_Vardia
coffee,1,30.7625,16.04125,Shupersal-Shelly_Vardia
coffee,2,18.3777777778,28.7688888889,Shupersal-Shelly_Vardia
lettuce,0,10.74,3.67,Shupersal-Shelly_Vardia
lettuce,1,7.8,7.8,Shupersal-Shelly_Vardia
lettuce,2,13.0,13.0,Shupersal-Shelly_Vardia
milk,0,6.2875,1.72375,Shupersal-Shelly_Vardia
milk,1,6.17625,5.82,Shupersal-Shelly_Vardia
milk,2,9.32631578947,8.35526315789,Shupersal-Shelly_Vardia
white cheese,0,5.75294117647,1.85411764706,Shupersal-Shelly_Vardia
white cheese,1,12.3181818182,5.88272727273,Shupersal-Shelly_Vardia
white cheese,2,39.3333333333,39.3333333333,Shupersal-Shelly_Vardia
toothpaste,0,13.2285714286,10.3742857143,Shupersal-Shelly_Vardia
toothpaste,1,19.68,25.046,Shupersal-Shelly_Vardia
toothpaste,2,23.3,46.6,Shupersal-Shelly_Vardia
coconut cream,0,7.0,1.755,Shupersal-Shelly_Vardia
coconut cream,1,9.9,2.48,Shupersal-Shelly_Vardia
coconut cream,2,10.8,2.7,Shupersal-Shelly_Vardia
peanut snack,0,4.65384615385,7.40846153846,Shupersal-Shelly_Vardia
peanut snack,1,25.9,8.63,Shupersal-Shelly_Vardia
peanut snack,2,17.9333333333,9.15333333333,Shupersal-Shelly_Vardia
pepper,0,10.5666666667,10.5666666667,Shupersal-Shelly_Vardia
pepper,1,11.9,11.9,Shupersal-Shelly_Vardia
pepper,2,13.9,13.9,Shupersal-Shelly_Vardia
oil,0,13.9,8.405,Shupersal-Shelly_Vardia
oil,1,15.35,15.35,Shupersal-Shelly_Vardia
oil,2,17.7,17.7,Shupersal-Shelly_Vardia
tampons,0,22.9,22.9,Shupersal-Shelly_Vardia
tampons,1,31.1,31.1,Shupersal-Shelly_Vardia
tampons,2,37.05,37.05,Shupersal-Shelly_Vardia
yellow cheese,0,17.20625,7.1525,Shupersal-Shelly_Vardia
yellow cheese,1,39.17,39.17,Shupersal-Shelly_Vardia
yellow cheese,2,63.0,63.0,Shupersal-Shelly_Vardia
toilet paper,0,28.425,4.485,Shupersal-Shelly_Vardia
toilet paper,1,39.2333333333,8.85,Shupersal-Shelly_Vardia
toilet paper,2,17.4,17.4,Shupersal-Shelly_Vardia
bleach,0,9.14,2.164,Shupersal-Shelly_Vardia
bleach,1,12.275,2.6975,Shupersal-Shelly_Vardia
bleach,2,10.2,20.4,Shupersal-Shelly_Vardia
pasta,0,7.35882352941,1.54411764706,Shupersal-Shelly_Vardia
pasta,1,17.0,4.47142857143,Shupersal-Shelly_Vardia
pasta,2,12.0,10.0,Shupersal-Shelly_Vardia
fabric softener,0,10.0,1.11,Shupersal-Shelly_Vardia
fabric softener,1,20.275,3.9825,Shupersal-Shelly_Vardia
fabric softener,2,15.0,15.0,Shupersal-Shelly_Vardia
bread,0,13.5864864865,2.42405405405,Shupersal-Shelly_Vardia
bread,1,4.92375,3.3,Shupersal-Shelly_Vardia
bread,2,13.8333333333,12.85,Shupersal-Shelly_Vardia
tomato,0,6.9,6.9,Shupersal-Shelly_Vardia
tomato,1,6.9,6.9,Shupersal-Shelly_Vardia
tomato,2,10.9,10.9,Shupersal-Shelly_Vardia
onion,0,5.9,5.9,Shupersal-Shelly_Vardia
onion,1,6.9,6.9,Shupersal-Shelly_Vardia
onion,2,6.9,6.9,Shupersal-Shelly_Vardia
potato,0,4.9,4.9,Shupersal-Shelly_Vardia
potato,1,6.5,6.5,Shupersal-Shelly_Vardia
potato,2,6.9,6.9,Shupersal-Shelly_Vardia
garbage bag,0,9.96666666667,9.96666666667,Shupersal-Shelly_Vardia
garbage bag,1,15.0,15.0,Shupersal-Shelly_Vardia
garbage bag,2,22.72,22.72,Shupersal-Shelly_Vardia
frozen ,0,19.6777777778,2.64555555556,Shupersal-Shelly_Vardia
frozen ,1,25.82,3.446,Shupersal-Shelly_Vardia
frozen ,2,22.3,22.3,Shupersal-Shelly_Vardia
bag,0,10.9,10.9,Shupersal-Shelly_Vardia
bag,1,11.5,11.5,Shupersal-Shelly_Vardia
bag,2,14.5,14.5,Shupersal-Shelly_Vardia
stain remover,0,15.0,3.19,Shupersal-Shelly_Vardia
stain remover,1,27.9,9.3,Shupersal-Shelly_Vardia
stain remover,2,14.9,11.92,Shupersal-Shelly_Vardia
hamburger,0,21.65,5.16,Shupersal-Deal_Eliezer
hamburger,1,49.9,5.94,Shupersal-Deal_Eliezer
hamburger,2,39.9,6.23,Shupersal-Deal_Eliezer
apple,0,8.9,8.9,Shupersal-Deal_Eliezer
apple,1,11.9,11.9,Shupersal-Deal_Eliezer
apple,2,12.9,12.9,Shupersal-Deal_Eliezer
fats remover,0,10.0,1.33,Shupersal-Deal_Eliezer
fats remover,1,14.8,2.715,Shupersal-Deal_Eliezer
fats remover,2,15.0,15.0,Shupersal-Deal_Eliezer
deodorant,0,13.1113207547,8.63603773585,Shupersal-Deal_Eliezer
deodorant,1,13.319047619,24.3385714286,Shupersal-Deal_Eliezer
deodorant,2,24.6411764706,41.1288235294,Shupersal-Deal_Eliezer
Dish soap,0,9.56923076923,1.44846153846,Shupersal-Deal_Eliezer
Dish soap,1,11.6857142857,9.40857142857,Shupersal-Deal_Eliezer
Dish soap,2,15.9,15.74,Shupersal-Deal_Eliezer
pepper,0,9.4,9.4,Shupersal-Deal_Eliezer
pepper,1,10.9,10.9,Shupersal-Deal_Eliezer
pepper,2,12.9,12.9,Shupersal-Deal_Eliezer
lettuce,0,9.9,3.376,Shupersal-Deal_Eliezer
lettuce,1,6.56666666667,6.56666666667,Shupersal-Deal_Eliezer
lettuce,2,9.96666666667,9.96666666667,Shupersal-Deal_Eliezer
milk,0,5.4,3.88047619048,Shupersal-Deal_Eliezer
milk,1,13.12,7.126,Shupersal-Deal_Eliezer
milk,2,7.99181818182,7.73409090909,Shupersal-Deal_Eliezer
white cheese,0,5.71176470588,1.83882352941,Shupersal-Deal_Eliezer
white cheese,1,13.35,4.951875,Shupersal-Deal_Eliezer
white cheese,2,35.5,35.5,Shupersal-Deal_Eliezer
toothpaste,0,11.6523809524,11.25,Shupersal-Deal_Eliezer
toothpaste,1,17.6266666667,23.1973333333,Shupersal-Deal_Eliezer
toothpaste,2,21.9,43.8,Shupersal-Deal_Eliezer
coconut cream,0,6.9,1.73,Shupersal-Deal_Eliezer
coconut cream,1,10.1,2.292,Shupersal-Deal_Eliezer
coconut cream,2,14.5,8.06,Shupersal-Deal_Eliezer
peanut snack,0,12.9666666667,5.74833333333,Shupersal-Deal_Eliezer
peanut snack,1,3.86666666667,6.86833333333,Shupersal-Deal_Eliezer
peanut snack,2,24.9,8.3,Shupersal-Deal_Eliezer
tomato,0,5.9,5.9,Shupersal-Deal_Eliezer
tomato,1,9.9,9.9,Shupersal-Deal_Eliezer
tomato,2,9.9,9.9,Shupersal-Deal_Eliezer
coffee,0,14.1576923077,9.02538461538,Shupersal-Deal_Eliezer
coffee,1,30.9529411765,13.8541176471,Shupersal-Deal_Eliezer
coffee,2,20.29375,27.3925,Shupersal-Deal_Eliezer
oil,0,14.2333333333,8.52333333333,Shupersal-Deal_Eliezer
oil,1,13.85,13.05,Shupersal-Deal_Eliezer
oil,2,15.8,15.8,Shupersal-Deal_Eliezer
tampons,0,22.5090909091,22.5090909091,Shupersal-Deal_Eliezer
tampons,1,28.0333333333,28.0333333333,Shupersal-Deal_Eliezer
tampons,2,32.34,32.34,Shupersal-Deal_Eliezer
yellow cheese,0,17.4807692308,6.52076923077,Shupersal-Deal_Eliezer
yellow cheese,1,38.5142857143,38.5142857143,Shupersal-Deal_Eliezer
yellow cheese,2,63.1666666667,63.1666666667,Shupersal-Deal_Eliezer
toilet paper,0,34.0,5.97166666667,Shupersal-Deal_Eliezer
toilet paper,1,48.5666666667,7.78,Shupersal-Deal_Eliezer
toilet paper,2,13.88,13.88,Shupersal-Deal_Eliezer
bleach,0,9.73,2.179,Shupersal-Deal_Eliezer
bleach,1,13.0,2.465,Shupersal-Deal_Eliezer
bleach,2,8.9,17.8,Shupersal-Deal_Eliezer
pasta,0,6.6347826087,1.4102173913,Shupersal-Deal_Eliezer
pasta,1,19.8375,4.70125,Shupersal-Deal_Eliezer
pasta,2,12.6636363636,5.78,Shupersal-Deal_Eliezer
fabric softener,0,13.2285714286,2.58857142857,Shupersal-Deal_Eliezer
fabric softener,1,20.2125,4.540625,Shupersal-Deal_Eliezer
fabric softener,2,15.1285714286,15.1285714286,Shupersal-Deal_Eliezer
bread,0,9.14166666667,1.65,Shupersal-Deal_Eliezer
bread,1,14.34,2.6532,Shupersal-Deal_Eliezer
bread,2,13.4,12.4833333333,Shupersal-Deal_Eliezer
cabbage,0,3.5,3.5,Shupersal-Deal_Eliezer
cabbage,1,4.9,4.9,Shupersal-Deal_Eliezer
cabbage,2,5.9,5.9,Shupersal-Deal_Eliezer
onion,0,4.9,4.9,Shupersal-Deal_Eliezer
onion,1,5.9,5.9,Shupersal-Deal_Eliezer
onion,2,5.9,5.9,Shupersal-Deal_Eliezer
potato,0,3.9,3.9,Shupersal-Deal_Eliezer
potato,1,5.43333333333,5.43333333333,Shupersal-Deal_Eliezer
potato,2,12.9,12.9,Shupersal-Deal_Eliezer
garbage bag,0,11.8666666667,11.8666666667,Shupersal-Deal_Eliezer
garbage bag,1,20.2714285714,20.2714285714,Shupersal-Deal_Eliezer
garbage bag,2,26.1833333333,26.1833333333,Shupersal-Deal_Eliezer
frozen ,0,18.3545454545,2.43272727273,Shupersal-Deal_Eliezer
frozen ,1,24.32,3.238,Shupersal-Deal_Eliezer
frozen ,2,19.7,19.7,Shupersal-Deal_Eliezer
bag,0,9.23333333333,9.23333333333,Shupersal-Deal_Eliezer
bag,1,13.6,13.6,Shupersal-Deal_Eliezer
bag,2,17.9,17.9,Shupersal-Deal_Eliezer
stain remover,0,14.6,2.79428571429,Shupersal-Deal_Eliezer
stain remover,1,26.4571428571,7.95428571429,Shupersal-Deal_Eliezer
stain remover,2,23.6,19.1033333333,Shupersal-Deal_Eliezer
hamburger,0,41.8,5.64,Shupersal-Deal-Extra_Tel-Hanan
hamburger,1,23.1,5.6925,Shupersal-Deal-Extra_Tel-Hanan
hamburger,2,49.9,49.9,Shupersal-Deal-Extra_Tel-Hanan
apple,0,8.9,8.9,Shupersal-Deal-Extra_Tel-Hanan
apple,1,12.65,12.65,Shupersal-Deal-Extra_Tel-Hanan
apple,2,19.9,19.9,Shupersal-Deal-Extra_Tel-Hanan
fats remover,0,10.0,1.33,Shupersal-Deal-Extra_Tel-Hanan
fats remover,1,14.8,2.715,Shupersal-Deal-Extra_Tel-Hanan
fats remover,2,15.0,15.0,Shupersal-Deal-Extra_Tel-Hanan
deodorant,0,14.0396226415,10.8676415094,Shupersal-Deal-Extra_Tel-Hanan
deodorant,1,21.325,38.75125,Shupersal-Deal-Extra_Tel-Hanan
deodorant,2,59.54,60.309,Shupersal-Deal-Extra_Tel-Hanan
Dish soap,0,10.075,1.420625,Shupersal-Deal-Extra_Tel-Hanan
Dish soap,1,11.2833333333,9.41,Shupersal-Deal-Extra_Tel-Hanan
Dish soap,2,16.4,16.32,Shupersal-Deal-Extra_Tel-Hanan
pepper,0,9.9,9.9,Shupersal-Deal-Extra_Tel-Hanan
pepper,1,10.9,10.9,Shupersal-Deal-Extra_Tel-Hanan
pepper,2,12.9,12.9,Shupersal-Deal-Extra_Tel-Hanan
lettuce,0,9.9,3.376,Shupersal-Deal-Extra_Tel-Hanan
lettuce,1,7.25,7.25,Shupersal-Deal-Extra_Tel-Hanan
lettuce,2,11.8,11.8,Shupersal-Deal-Extra_Tel-Hanan
milk,0,6.42,1.488,Shupersal-Deal-Extra_Tel-Hanan
milk,1,6.938125,6.6046875,Shupersal-Deal-Extra_Tel-Hanan
milk,2,12.1333333333,7.804,Shupersal-Deal-Extra_Tel-Hanan
yellow cheese,0,17.7677419355,6.38741935484,Shupersal-Deal-Extra_Tel-Hanan
yellow cheese,1,36.825,36.825,Shupersal-Deal-Extra_Tel-Hanan
